book_id,user_id,rating
5988,7842,2
5988,10570,4
5988,17090,4
5988,17329,4
5988,17718,4
5988,20466,5
5988,22202,5
5988,22588,5
5988,25048,5
5988,26054,4
5988,26069,3
5988,26525,5
5988,27975,3
5988,28313,4
5988,31093,4
5988,32872,4
5988,33907,5
5988,36077,4
5988,36805,4
5988,38071,5
5988,38847,4
5988,41382,3
5988,43721,5
5988,43743,4
5988,47413,5
5988,48745,5
5989,1064,3
5989,2649,3
5989,4910,4
5989,4994,4
5989,5161,4
5989,5398,3
5989,5666,4
5989,5870,4
5989,6486,3
5989,6856,3
5989,11206,4
5989,11567,4
5989,12109,4
5989,13159,5
5989,14443,5
5989,14712,4
5989,17997,5
5989,19866,5
5989,20159,5
5989,21612,4
5989,23795,3
5989,24768,2
5989,25555,4
5989,25710,2
5989,28416,2
5989,33621,4
5989,40579,4
5989,42191,5
5989,43644,3
5989,50100,4
5989,50981,5
5989,53194,5
5990,3663,5
5990,12834,5
5990,12915,5
5990,15155,5
5990,17084,5
5990,19844,5
5990,20476,4
5990,20585,2
5990,20744,4
5990,24487,1
5990,26763,4
5990,26946,5
5990,27968,5
5990,28892,4
5990,30741,3
5990,31021,3
5990,31403,5
5990,32894,5
5990,33432,4
5990,37905,5
5990,40279,4
5990,42488,4
5990,45816,4
5990,46320,4
5990,46385,5
5990,47123,5
5990,47915,5
5990,47919,5
5990,51703,4
5991,6161,3
5991,8587,3
5991,9607,4
5991,12089,5
5991,18955,5
5991,19134,5
5991,21676,5
5991,23482,5
5991,23489,5
5991,23782,5
5991,24515,5
5991,26061,5
5991,27984,5
5991,28070,5
5991,28366,4
5991,28654,5
5991,30207,4
5991,30329,5
5991,31335,5
5991,33244,4
5991,35780,4
5991,37323,4
5991,39606,5
5991,39731,4
5991,41648,5
5991,43085,5
5991,45457,5
5991,49813,5
5992,1610,4
5992,2113,2
5992,2953,4
5992,3970,5
5992,4531,4
5992,11427,4
5992,11662,4
5992,14321,4
5992,17809,5
5992,21824,5
5992,26848,5
5992,33661,4
5992,35301,5
5992,38505,5
5992,39385,3
5992,40247,4
5992,43545,5
5992,46095,5
5992,48317,3
5992,50102,5
5992,51807,3
5992,52116,3
5992,52646,5
5993,332,3
5993,472,4
5993,884,3
5993,926,4
5993,1090,4
5993,1809,4
5993,2044,4
5993,2952,3
5993,3848,5
5993,5404,5
5993,5485,5
5993,6007,5
5993,6430,3
5993,10756,3
5993,11551,4
5993,11837,3
5993,14849,5
5993,17362,4
5993,21231,4
5993,21881,5
5993,22570,3
5993,22780,3
5993,25962,3
5993,30602,5
5993,31256,3
5993,37995,5
5993,44009,4
5993,44677,4
5993,44808,5
5993,47589,5
5993,48280,5
5993,48964,5
5993,50317,5
5993,50442,5
5993,51606,4
5994,30,4
5994,2050,5
5994,2156,4
5994,4354,5
5994,5699,4
5994,6963,4
5994,7349,3
5994,8376,3
5994,11901,4
5994,18577,5
5994,18606,2
5994,21794,4
5994,23695,4
5994,26738,5
5994,27046,4
5994,30542,5
5994,31407,4
5994,34056,4
5994,34239,1
5994,35369,2
5994,35658,3
5994,37594,4
5994,38068,5
5994,40488,5
5994,42169,4
5994,42446,3
5994,45741,4
5994,45818,4
5994,47177,5
5994,47208,4
5994,51911,3
5995,452,5
5995,455,3
5995,3239,3
5995,5452,2
5995,8999,2
5995,11190,3
5995,11763,5
5995,14774,4
5995,17900,3
5995,18340,5
5995,21533,5
5995,21997,4
5995,24401,3
5995,26330,3
5995,27534,1
5995,27982,4
5995,28225,3
5995,28930,5
5995,29086,5
5995,29130,5
5995,30296,4
5995,30739,3
5995,31513,5
5995,31935,3
5995,31960,4
5995,34713,4
5995,34873,4
5995,36377,4
5995,37107,4
5995,37419,3
5995,38044,3
5995,38060,3
5995,41610,5
5995,41784,5
5995,42434,2
5995,53224,5
5996,52,3
5996,657,5
5996,2548,3
5996,3484,4
5996,3534,4
5996,3684,4
5996,4150,4
5996,10901,4
5996,12376,2
5996,12646,3
5996,13004,1
5996,14321,4
5996,14354,3
5996,15551,4
5996,16386,4
5996,16852,5
5996,20541,3
5996,21108,3
5996,23870,4
5996,24067,3
5996,32038,4
5996,32113,5
5996,38128,5
5996,38538,4
5996,40364,4
5996,41610,5
5996,44867,4
5996,49077,4
5996,49692,4
5996,50260,4
5996,50302,4
5996,52807,4
5996,53326,4
5997,4432,4
5997,9900,4
5997,10451,3
5997,11440,4
5997,16289,5
5997,17568,5
5997,18335,4
5997,19716,4
5997,20992,5
5997,21694,5
5997,25884,5
5997,28534,4
5997,28798,5
5997,30238,3
5997,31712,4
5997,33151,2
5997,33982,4
5997,34034,4
5997,35007,5
5997,36506,4
5997,36793,2
5997,39617,3
5997,40022,3
5997,41754,4
5997,42017,3
5997,42566,2
5997,42976,4
5997,43098,5
5997,43510,3
5997,43867,3
5997,43890,3
5997,45937,5
5997,46843,4
5997,48081,3
5997,49132,4
5997,50715,5
5997,52818,4
5998,14790,5
5998,19070,5
5998,21075,4
5998,22180,2
5998,24473,4
5998,25971,5
5998,27173,3
5998,28024,2
5998,29092,2
5998,30524,2
5998,30582,2
5998,30638,5
5998,31774,3
5998,33068,3
5998,33153,5
5998,33922,5
5998,33982,5
5998,34343,3
5998,35791,5
5998,36544,3
5998,36865,3
5998,38025,2
5998,39221,4
5998,39617,4
5998,40433,4
5998,40489,5
5998,41247,5
5998,44847,5
5998,45150,4
5998,47599,2
5998,47909,4
5998,48437,4
5999,287,5
5999,287,5
5999,10402,5
5999,17398,4
5999,17411,4
5999,18076,5
5999,18599,5
5999,18769,4
5999,18878,4
5999,19073,4
5999,19407,4
5999,20841,3
5999,20944,3
5999,21315,3
5999,21419,5
5999,21439,5
5999,22406,4
5999,23436,5
5999,24834,5
5999,25623,5
5999,27283,4
5999,30144,5
5999,31415,5
5999,32148,5
5999,33075,5
5999,33890,3
5999,34017,3
5999,34158,3
5999,34859,3
5999,36562,3
5999,37389,4
5999,38749,5
5999,39934,4
5999,40628,4
5999,43321,5
5999,43611,5
5999,47798,4
6000,3284,3
6000,4043,3
6000,6006,4
6000,6050,1
6000,6364,2
6000,6807,5
6000,7610,3
6000,8029,3
6000,8089,4
6000,8174,3
6000,11256,2
6000,11259,3
6000,11852,4
6000,11952,4
6000,12172,4
6000,13078,3
6000,13223,3
6000,13685,3
6000,13966,3
6000,14614,3
6000,17098,4
6000,20224,2
6000,20675,4
6000,26059,4
6000,28178,5
6000,35851,4
6000,41598,3
6000,48389,3
6000,48781,4
6000,51660,2
6001,16603,5
6001,16984,3
6001,17157,4
6001,18246,3
6001,22992,3
6001,23552,4
6001,24017,3
6001,24811,3
6001,24866,4
6001,24978,5
6001,25762,5
6001,27123,5
6001,29864,4
6001,30206,3
6001,30477,4
6001,30582,5
6001,32258,4
6001,33536,4
6001,35446,4
6001,40986,5
6001,44002,4
6001,44295,4
6001,52994,5
6001,53072,4
6001,53077,4
6001,53079,4
6001,53080,4
6001,53081,4
6002,215,4
6002,1325,3
6002,1753,3
6002,2125,3
6002,2217,4
6002,2602,4
6002,3298,2
6002,3352,4
6002,4035,3
6002,6263,3
6002,8005,4
6002,8926,3
6002,13344,5
6002,13705,4
6002,14838,4
6002,15314,5
6002,16575,4
6002,20394,5
6002,21083,3
6002,24256,3
6002,26141,5
6002,27045,5
6002,29649,4
6002,30687,4
6002,30869,4
6002,30985,3
6002,32043,4
6002,38173,4
6002,38617,4
6002,44604,5
6002,49886,4
6002,50458,4
6002,52041,5
6003,2663,5
6003,4235,5
6003,9322,4
6003,15560,5
6003,16789,5
6003,17663,3
6003,20018,5
6003,24965,5
6003,25678,5
6003,26529,3
6003,28366,3
6003,28654,5
6003,29008,4
6003,29086,5
6003,29112,4
6003,30329,4
6003,33907,3
6003,34915,5
6003,35045,5
6003,37031,3
6003,37414,5
6003,40110,4
6003,41907,3
6003,43085,5
6003,49935,5
6004,1997,4
6004,4678,3
6004,5042,5
6004,12544,3
6004,14074,5
6004,17386,5
6004,19484,4
6004,20420,3
6004,21697,3
6004,22603,4
6004,27353,3
6004,28437,2
6004,29217,4
6004,29829,4
6004,30206,3
6004,30662,5
6004,33268,3
6004,33450,4
6004,33709,5
6004,34211,4
6004,36506,3
6004,36865,4
6004,37280,3
6004,37293,3
6004,38577,1
6004,38660,4
6004,42017,3
6004,44047,4
6004,46590,4
6004,48600,4
6004,50863,3
6005,381,5
6005,1753,4
6005,2217,4
6005,2261,2
6005,2922,4
6005,3761,3
6005,4706,3
6005,7030,4
6005,7259,3
6005,8279,4
6005,8915,4
6005,14122,2
6005,17013,4
6005,20379,4
6005,20933,5
6005,21366,2
6005,21581,3
6005,26240,4
6005,27045,3
6005,27941,3
6005,28111,3
6005,30066,4
6005,30356,4
6005,34251,4
6005,41046,4
6005,47094,4
6005,48317,4
6006,914,5
6006,2035,5
6006,2647,4
6006,4199,4
6006,5572,5
6006,6512,3
6006,9137,5
6006,18106,3
6006,19654,4
6006,20532,5
6006,28070,5
6006,32540,5
6006,34268,5
6006,37323,4
6006,37414,5
6006,38159,5
6006,38634,5
6006,39018,5
6006,40168,5
6006,40264,3
6006,40884,5
6006,41029,5
6006,41130,5
6006,41964,5
6006,43461,3
6006,43996,3
6006,44408,4
6006,50309,5
6007,274,5
6007,3042,4
6007,5078,3
6007,7970,4
6007,10473,4
6007,10680,5
6007,13675,4
6007,15733,5
6007,20655,4
6007,27387,4
6007,28794,5
6007,33147,4
6007,40604,4
6007,42931,3
6007,44466,3
6007,44495,2
6007,45378,5
6007,45618,2
6007,49337,4
6007,51309,4
6007,53102,4
6008,800,2
6008,9658,5
6008,12125,3
6008,12336,4
6008,17845,3
6008,18393,4
6008,18583,5
6008,18977,3
6008,27544,3
6008,27798,4
6008,34681,4
6008,36188,4
6008,39144,3
6008,43643,4
6008,43858,4
6008,46350,3
6008,46714,5
6008,48627,5
6008,49521,4
6008,49622,4
6008,50566,4
6008,52182,5
6008,52393,3
6009,1317,5
6009,1702,4
6009,2469,5
6009,2777,4
6009,3984,5
6009,5187,5
6009,6016,4
6009,6044,4
6009,6971,3
6009,8333,3
6009,9992,4
6009,11063,3
6009,12720,5
6009,13413,5
6009,17423,3
6009,18129,4
6009,18444,5
6009,28430,4
6009,28988,5
6009,32042,5
6009,32946,4
6009,33924,4
6009,35497,4
6009,35580,4
6009,36312,5
6009,36979,5
6009,38754,5
6009,38813,4
6009,39681,5
6009,40459,4
6009,41535,5
6009,41982,5
6009,43128,4
6009,46961,4
6009,52731,3
6010,193,2
6010,915,3
6010,3440,3
6010,3956,5
6010,4802,3
6010,5233,3
6010,5424,4
6010,6563,3
6010,7046,5
6010,8595,3
6010,10801,2
6010,11320,4
6010,14240,2
6010,14857,3
6010,20425,3
6010,24379,5
6010,26324,2
6010,27993,5
6010,30522,4
6010,32274,4
6010,32463,4
6010,33643,5
6010,37031,3
6010,37776,2
6010,38482,3
6010,38797,4
6010,39784,3
6010,41627,4
6010,43071,4
6010,44163,4
6010,44211,5
6010,44561,5
6010,45450,4
6010,45602,5
6010,45915,4
6010,49971,5
6010,50748,5
6010,51139,5
6011,194,3
6011,1672,4
6011,2632,3
6011,3240,5
6011,8224,4
6011,9364,4
6011,14852,5
6011,14917,4
6011,17093,4
6011,17191,5
6011,18928,4
6011,20541,5
6011,20594,5
6011,22273,4
6011,22877,5
6011,23812,5
6011,25120,5
6011,25981,5
6011,31388,5
6011,34560,5
6011,37914,5
6011,38625,5
6011,39629,4
6011,43696,5
6011,44857,4
6011,47485,5
6011,48685,4
6011,51842,5
6011,52419,3
6012,263,5
6012,762,4
6012,828,4
6012,908,4
6012,1851,5
6012,2159,2
6012,5382,2
6012,6016,3
6012,6285,5
6012,6795,5
6012,6846,3
6012,12304,4
6012,13341,4
6012,14594,4
6012,17523,1
6012,17679,3
6012,22010,4
6012,23063,3
6012,24198,4
6012,27060,5
6012,27370,4
6012,28306,2
6012,28345,4
6012,34619,5
6012,36553,3
6012,38080,4
6012,39562,5
6012,41162,2
6012,43064,5
6012,51141,4
6012,51478,4
6013,502,3
6013,691,5
6013,10513,5
6013,10862,3
6013,11414,5
6013,12077,5
6013,13004,2
6013,13983,4
6013,16586,4
6013,20705,4
6013,23099,4
6013,23404,3
6013,26701,5
6013,29655,2
6013,29874,5
6013,29925,3
6013,30869,5
6013,31385,3
6013,34357,2
6013,36029,3
6013,39004,2
6013,40387,2
6013,43571,5
6013,43773,2
6013,44270,4
6013,48635,5
6013,49049,3
6013,50481,5
6013,50589,5
6014,1790,5
6014,3015,3
6014,4005,3
6014,5070,4
6014,8292,2
6014,8757,5
6014,9207,4
6014,10226,4
6014,11618,3
6014,12249,5
6014,12905,5
6014,12967,4
6014,13828,3
6014,19003,5
6014,19180,2
6014,20423,2
6014,25840,4
6014,26097,3
6014,26388,5
6014,27886,3
6014,29769,5
6014,30977,4
6014,32719,3
6014,45235,2
6014,48970,4
6015,2011,2
6015,2543,2
6015,3801,4
6015,7557,3
6015,8054,4
6015,8238,5
6015,8444,4
6015,8659,2
6015,8830,3
6015,13625,5
6015,13818,4
6015,14160,3
6015,16403,4
6015,17262,4
6015,17717,4
6015,17931,5
6015,21431,3
6015,24537,4
6015,25652,4
6015,27474,3
6015,31628,3
6015,35484,5
6015,36783,3
6015,39844,4
6015,42905,3
6015,43285,5
6015,43686,4
6015,44984,3
6015,45098,5
6015,46995,4
6015,49338,3
6015,49562,4
6015,49590,4
6015,50290,4
6015,51273,4
6015,52929,4
6016,869,4
6016,4678,3
6016,6750,3
6016,6815,4
6016,13258,5
6016,20085,5
6016,24481,5
6016,25041,4
6016,26275,4
6016,29415,5
6016,30716,4
6016,31091,4
6016,34899,4
6016,35517,4
6016,38494,5
6016,38605,3
6016,39398,4
6016,40383,2
6016,43157,3
6016,43337,5
6016,44047,3
6016,44815,5
6016,45359,5
6016,46936,5
6016,48206,5
6016,48620,5
6016,49338,1
6016,51749,5
6017,2621,3
6017,4718,3
6017,15653,5
6017,18010,5
6017,18617,4
6017,19958,4
6017,20206,3
6017,22323,4
6017,22647,5
6017,23799,5
6017,24732,5
6017,25277,5
6017,25839,5
6017,26325,5
6017,26648,5
6017,28624,4
6017,28681,5
6017,30628,5
6017,33815,4
6017,34631,5
6017,35856,3
6017,38446,3
6017,38639,4
6017,38976,4
6017,39057,3
6017,39410,4
6017,39631,5
6017,41219,5
6017,43473,4
6017,43787,4
6017,43953,3
6017,44683,5
6017,45214,4
6017,45361,2
6017,46123,4
6017,47399,4
6017,50652,5
6017,53218,3
6018,24,4
6018,852,5
6018,925,4
6018,2554,5
6018,5317,5
6018,14751,4
6018,16340,5
6018,16574,5
6018,16718,4
6018,18280,5
6018,18514,3
6018,18998,5
6018,21187,5
6018,23816,2
6018,23957,5
6018,25102,4
6018,26647,5
6018,28336,5
6018,28593,5
6018,29458,3
6018,31925,5
6018,32580,1
6018,32667,5
6018,34639,5
6018,39460,5
6018,39793,5
6018,42057,5
6019,3063,4
6019,3116,3
6019,3973,5
6019,4092,5
6019,5125,4
6019,5768,3
6019,7435,2
6019,7500,4
6019,7743,3
6019,8783,4
6019,9250,5
6019,9866,4
6019,10451,3
6019,10699,3
6019,10889,3
6019,14771,4
6019,16645,5
6019,16878,5
6019,17704,3
6019,18128,4
6019,20980,4
6019,27555,4
6019,28963,4
6019,32344,5
6019,32900,5
6019,34283,3
6019,36924,5
6019,37207,5
6019,38926,5
6019,40352,4
6019,47090,5
6019,47498,3
6020,1487,4
6020,1903,5
6020,11677,5
6020,13877,4
6020,14263,5
6020,14608,3
6020,15208,3
6020,16482,4
6020,16644,5
6020,16698,4
6020,18737,4
6020,19068,3
6020,21443,5
6020,22219,2
6020,25077,5
6020,25756,5
6020,25778,4
6020,26139,5
6020,26175,2
6020,27726,4
6020,28230,4
6020,30141,5
6020,30246,5
6020,30319,4
6020,31078,3
6020,32037,5
6020,36363,3
6020,38763,3
6020,39617,3
6020,41268,4
6020,44023,5
6020,49356,4
6020,51152,4
6021,306,3
6021,494,3
6021,612,4
6021,1428,3
6021,1468,4
6021,1711,5
6021,2702,5
6021,2837,3
6021,3068,4
6021,4379,4
6021,6256,5
6021,7244,4
6021,7275,4
6021,11241,5
6021,12605,3
6021,13404,5
6021,15621,5
6021,23092,2
6021,28694,4
6021,29489,3
6021,31759,5
6021,32226,5
6021,33165,4
6021,35915,3
6021,40646,5
6021,41997,3
6021,42165,5
6021,46212,3
6022,9848,5
6022,9970,4
6022,17204,3
6022,17387,3
6022,22026,5
6022,23003,4
6022,24225,4
6022,26069,5
6022,26898,5
6022,27398,4
6022,27853,5
6022,30479,5
6022,31161,4
6022,33101,3
6022,33665,5
6022,33816,3
6022,35357,5
6022,38719,5
6022,38968,4
6022,40510,5
6022,43688,4
6022,45494,5
6022,49232,4
6022,49568,5
6022,51021,4
6023,6887,5
6023,10202,4
6023,10911,4
6023,11219,4
6023,11380,4
6023,11401,5
6023,11852,4
6023,12544,4
6023,14883,4
6023,15130,3
6023,15693,3
6023,16119,3
6023,18216,5
6023,18737,5
6023,19624,4
6023,21307,5
6023,22987,4
6023,27399,3
6023,27726,4
6023,27823,5
6023,28834,5
6023,33406,4
6023,33503,5
6023,36781,5
6023,41277,4
6023,42640,5
6023,44422,4
6023,46574,5
6023,47357,5
6023,49623,5
6023,49778,4
6023,51764,5
6023,52972,4
6024,6788,5
6024,8721,4
6024,10954,5
6024,13162,3
6024,13272,5
6024,14543,5
6024,15712,5
6024,16394,5
6024,17294,3
6024,17308,4
6024,17950,4
6024,18742,3
6024,22512,4
6024,22666,5
6024,22924,4
6024,25799,4
6024,26409,4
6024,27551,3
6024,28749,5
6024,29330,5
6024,29730,4
6024,29731,5
6024,29828,4
6024,30059,5
6024,31889,3
6024,33225,4
6024,36275,4
6024,36381,2
6024,37405,3
6024,37419,5
6024,40548,2
6024,43235,5
6024,44585,4
6024,47571,5
6024,47672,4
6024,48278,3
6024,50345,4
6024,53016,4
6025,2606,4
6025,3283,3
6025,9499,4
6025,9678,3
6025,11515,4
6025,12052,2
6025,12417,4
6025,16426,4
6025,17302,3
6025,18069,3
6025,18238,4
6025,19176,4
6025,20267,5
6025,20948,5
6025,21989,4
6025,23710,5
6025,24129,5
6025,24743,4
6025,24878,4
6025,26018,5
6025,27152,5
6025,27976,4
6025,30492,3
6025,31170,4
6025,32555,4
6025,35336,5
6025,36149,2
6025,36928,3
6025,37309,4
6025,40955,3
6025,41219,4
6025,41617,5
6025,41813,4
6025,42245,4
6025,51347,3
6026,1402,4
6026,19175,4
6026,23608,5
6026,26947,5
6026,27180,5
6026,29116,3
6026,30582,4
6026,30954,4
6026,32962,3
6026,33631,5
6026,34304,5
6026,35158,5
6026,35660,5
6026,36155,3
6026,37293,4
6026,40014,3
6026,40986,4
6026,41928,5
6026,44739,5
6026,45155,3
6026,45260,3
6026,45624,5
6026,46448,5
6026,47550,5
6026,48157,4
6026,50581,4
6026,50680,4
6026,50686,5
6026,52801,4
6026,52902,4
6027,5955,5
6027,6259,5
6027,8512,5
6027,16361,5
6027,17339,5
6027,23008,5
6027,27564,5
6027,31290,3
6027,32046,3
6027,32308,2
6027,34277,5
6027,34949,5
6027,36602,4
6027,37552,5
6027,37972,5
6027,38491,5
6027,38662,5
6027,39711,4
6027,40678,4
6027,41134,5
6027,44105,5
6027,44828,5
6027,48743,3
6027,52415,3
6028,2395,3
6028,4102,4
6028,6614,2
6028,7601,3
6028,7700,3
6028,8227,2
6028,11278,2
6028,11747,1
6028,15713,4
6028,16119,3
6028,18851,3
6028,19077,4
6028,19712,1
6028,20277,4
6028,20647,3
6028,21607,2
6028,22501,3
6028,25564,3
6028,28653,4
6028,29997,4
6028,30412,4
6028,36659,3
6028,38320,5
6028,38557,2
6028,41442,4
6028,42055,5
6028,46235,5
6028,52701,4
6029,2225,4
6029,3662,5
6029,5370,4
6029,6005,5
6029,8920,4
6029,9872,1
6029,10202,5
6029,11219,5
6029,13010,2
6029,15130,1
6029,15410,5
6029,18351,4
6029,21059,5
6029,21386,4
6029,22987,5
6029,26781,2
6029,27823,5
6029,27969,5
6029,28209,2
6029,28834,5
6029,30844,5
6029,31723,4
6029,32094,2
6029,33503,4
6029,34297,5
6029,35735,3
6029,36363,3
6029,40459,1
6029,41535,5
6029,45801,4
6029,51388,4
6029,53241,5
6030,419,3
6030,1085,3
6030,1112,3
6030,1604,4
6030,2149,1
6030,3603,4
6030,4365,5
6030,7794,4
6030,8687,4
6030,9617,4
6030,9953,2
6030,11038,3
6030,12762,5
6030,13522,4
6030,13633,3
6030,16972,3
6030,17730,5
6030,17785,4
6030,18730,3
6030,21273,4
6030,22339,3
6030,23445,4
6030,24298,4
6030,24402,3
6030,24964,3
6030,26613,4
6030,26832,4
6030,27436,4
6030,29186,3
6030,32008,4
6030,34876,3
6030,36229,4
6030,37899,4
6030,40182,3
6030,41136,4
6030,41448,3
6030,41812,4
6030,49144,3
6030,50023,4
6030,50530,2
6030,51279,5
6030,52850,3
6031,1404,3
6031,8808,4
6031,8973,2
6031,13119,5
6031,18182,4
6031,21957,3
6031,27822,3
6031,28365,4
6031,29563,5
6031,30691,3
6031,30748,5
6031,30774,3
6031,30920,4
6031,32158,4
6031,33121,3
6031,35963,4
6031,38904,3
6031,39277,3
6031,39369,4
6031,40689,5
6031,42837,4
6031,43887,4
6031,48605,5
6031,50631,4
6031,51665,4
6031,52130,3
6032,1692,5
6032,2993,5
6032,3089,5
6032,3143,4
6032,3572,5
6032,5039,4
6032,5095,4
6032,5814,4
6032,5913,1
6032,6781,4
6032,11561,5
6032,14774,2
6032,15401,5
6032,15425,5
6032,17324,5
6032,20888,5
6032,24384,5
6032,27132,3
6032,31681,4
6032,33224,4
6032,35893,4
6032,36593,4
6032,36710,5
6032,37862,4
6032,38109,5
6032,39508,5
6032,40432,5
6032,40902,5
6032,46546,5
6032,47441,5
6032,51040,4
6032,52829,4
6033,419,3
6033,1812,5
6033,7853,4
6033,9809,3
6033,13414,3
6033,14433,4
6033,15406,4
6033,20147,4
6033,20226,4
6033,20924,4
6033,26279,2
6033,30271,5
6033,32705,3
6033,32891,4
6033,33635,5
6033,35176,5
6033,37460,5
6033,38322,5
6033,40611,3
6033,44380,4
6033,45073,5
6033,45594,5
6033,45706,2
6033,50340,4
6033,50738,5
6033,53347,2
6034,1679,4
6034,3170,3
6034,4579,3
6034,4635,4
6034,6316,5
6034,8052,4
6034,13357,3
6034,14413,5
6034,14569,3
6034,16407,4
6034,16976,4
6034,20570,5
6034,22096,5
6034,24926,3
6034,27032,4
6034,27092,5
6034,29877,5
6034,30073,5
6034,32454,3
6034,42100,1
6034,45447,5
6034,45626,4
6034,46594,1
6034,51142,4
6034,52017,3
6034,52460,3
6035,1487,3
6035,4947,4
6035,5100,4
6035,11380,4
6035,14263,5
6035,15586,4
6035,15693,4
6035,16054,5
6035,16652,5
6035,17203,3
6035,17693,4
6035,18216,5
6035,19059,5
6035,21386,3
6035,22860,5
6035,23074,4
6035,24341,4
6035,25047,3
6035,25365,4
6035,26571,5
6035,28834,5
6035,32858,5
6035,33406,4
6035,34478,4
6035,41765,4
6035,41952,3
6035,42640,5
6035,46763,4
6035,46835,5
6035,50880,3
6036,669,3
6036,732,3
6036,1182,2
6036,1192,3
6036,1256,2
6036,1856,4
6036,2998,5
6036,6463,4
6036,6795,3
6036,6881,3
6036,9009,2
6036,10420,3
6036,12250,4
6036,13389,4
6036,13576,3
6036,13757,5
6036,14455,3
6036,16529,4
6036,17772,3
6036,22536,3
6036,27099,4
6036,29089,2
6036,31602,3
6036,31759,4
6036,32942,5
6036,33838,2
6036,38305,4
6036,40221,4
6036,41386,4
6036,41918,2
6036,41920,3
6036,46333,4
6036,46524,3
6036,51311,5
6036,52386,4
6037,904,4
6037,3333,4
6037,4836,4
6037,5600,5
6037,5677,4
6037,8818,3
6037,10071,5
6037,16562,5
6037,19117,5
6037,19402,4
6037,19688,4
6037,22310,4
6037,22717,3
6037,25834,5
6037,26488,4
6037,37589,4
6037,38128,5
6037,39481,4
6037,39838,4
6037,43319,5
6037,43549,5
6037,45212,4
6037,45410,5
6037,45888,3
6037,47016,5
6037,48136,3
6037,53348,3
6038,2222,5
6038,2903,4
6038,4547,5
6038,4626,3
6038,6622,3
6038,7184,5
6038,9703,4
6038,9890,4
6038,12462,4
6038,12575,3
6038,12719,4
6038,12912,5
6038,15522,4
6038,15741,5
6038,16088,4
6038,16344,5
6038,16433,4
6038,17786,3
6038,19076,5
6038,19593,5
6038,20142,4
6038,21507,5
6038,21600,3
6038,23131,4
6038,23972,4
6038,28205,5
6038,28300,5
6038,30045,3
6038,32238,4
6038,34685,4
6038,38781,4
6038,42164,4
6038,43910,5
6038,45107,3
6038,49007,3
6038,49262,2
6038,50164,4
6038,50838,4
6039,1391,5
6039,1994,5
6039,3315,5
6039,5061,4
6039,16025,4
6039,16026,4
6039,16770,4
6039,17800,3
6039,22491,5
6039,23670,5
6039,23744,4
6039,24521,4
6039,26054,5
6039,26266,4
6039,26908,5
6039,31503,5
6039,32034,5
6039,34808,5
6039,35972,5
6039,38265,5
6039,39211,3
6039,41969,4
6039,43557,5
6039,44408,3
6039,44424,4
6039,44425,5
6039,46104,5
6039,49491,4
6040,1059,4
6040,4162,4
6040,5524,3
6040,6695,4
6040,7322,5
6040,7630,4
6040,12218,3
6040,12389,5
6040,14340,4
6040,15375,5
6040,15466,5
6040,15978,5
6040,18961,4
6040,21253,5
6040,22660,5
6040,22707,4
6040,28920,5
6040,30749,5
6040,32725,5
6040,35763,4
6040,38173,4
6040,38344,5
6040,42352,4
6040,43549,4
6040,44100,5
6040,44815,4
6040,45430,4
6040,45501,3
6040,48236,4
6040,48523,4
6040,48990,4
6040,49174,4
6040,53204,3
6041,2891,5
6041,4089,3
6041,5864,3
6041,6143,3
6041,8623,4
6041,9598,4
6041,14269,3
6041,17530,3
6041,19475,3
6041,22794,3
6041,23037,5
6041,26585,5
6041,33507,4
6041,34050,3
6041,37143,5
6041,38364,5
6041,38846,1
6041,40654,4
6041,41019,4
6041,47035,2
6041,51342,5
6042,803,3
6042,4032,3
6042,7970,3
6042,8047,5
6042,10579,2
6042,14274,3
6042,15768,4
6042,17054,4
6042,19056,4
6042,19414,4
6042,24129,1
6042,26047,4
6042,27563,4
6042,29336,4
6042,30981,3
6042,32901,3
6042,33808,3
6042,35333,3
6042,35594,5
6042,35666,5
6042,37411,3
6042,42322,4
6042,42810,4
6042,44612,5
6042,47814,3
6042,48772,5
6043,2291,4
6043,7173,4
6043,9711,4
6043,13865,4
6043,17359,3
6043,19980,4
6043,20304,4
6043,21053,4
6043,21315,4
6043,22717,3
6043,23051,4
6043,26018,4
6043,28531,3
6043,29547,4
6043,31479,4
6043,32628,3
6043,33136,3
6043,34606,5
6043,35129,4
6043,35867,5
6043,36451,5
6043,37448,4
6043,41142,2
6043,44612,5
6043,44916,2
6043,46104,2
6043,47876,4
6043,48508,5
6043,50425,4
6043,53163,4
6044,4485,4
6044,4667,3
6044,6991,3
6044,13990,4
6044,14087,4
6044,16922,4
6044,17819,3
6044,19304,3
6044,21894,5
6044,24017,4
6044,25361,2
6044,27397,5
6044,28322,3
6044,28665,4
6044,29116,4
6044,29864,4
6044,31773,5
6044,33170,5
6044,33503,4
6044,33599,4
6044,34020,4
6044,34551,5
6044,34899,5
6044,36155,3
6044,36524,4
6044,36656,5
6044,36892,5
6044,38372,5
6044,39456,4
6044,41210,4
6044,42526,5
6044,50795,3
6044,51670,4
6044,51723,5
6044,52157,5
6045,3255,3
6045,4376,3
6045,8938,5
6045,9246,2
6045,10439,2
6045,10768,3
6045,11291,5
6045,12417,4
6045,13736,1
6045,16421,5
6045,16435,4
6045,20419,2
6045,21648,5
6045,25927,5
6045,28017,2
6045,28692,4
6045,30111,3
6045,31088,4
6045,31888,5
